sweep_folder,De,Wi_e,feature_score,de_key,drag_model,fe_model,NK,hK_star,phi,Debar,Wiebar,phibar,Wics,Wisc,theta,tilde_eta_p0,U,Hv,sample_id,De_bar,Wi_e_bar,source_kind,dataset,R_ve,De_ve
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,0.01,0.79499054,0.7,0.01,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.000538130625683325,1.19248581,model,calabrese,0.0001234098,81.03084195906646
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,0.03,0.79484258,0.7,0.03,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.00161439187704997,1.19226387,model,calabrese,0.00037074354,80.91846994825588
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,0.1,0.79526774,0.7,0.1,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.00538130625683325,1.19290161,model,calabrese,0.0012309119,81.24058269320494
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,0.3,0.79511868,0.7,0.3,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.0161439187704997,1.19267802,model,calabrese,0.0036978637,81.12792258946699
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,1.0,0.79554714,0.7,1.0,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.0538130625683325,1.19332071,model,calabrese,0.01227734,81.45086802190052
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,3.0,0.80720855,0.7,3.0,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.161439187704997,1.210812825,model,calabrese,0.03337327,89.89230003532768
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,10.0,0.975825,0.7,10.0,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,0.538130625683325,1.4637375,model,calabrese,0.049787068,200.85537071594578
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,30.0,1.6259478,0.7,30.0,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,1.61439187704997,2.4389217,model,calabrese,0.049787068,602.5661121478373
S51_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_constant,100.0,3.9415424,0.7,100.0,constant,fenepm,21800,0.015,0.03,18.5828487038846,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC3,5.38130625683325,5.9123136,model,calabrese,0.049787068,2008.5537071594576
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,0.01,0.28975113,0.7,0.01,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.00025541954008898,0.989433235730124,model,calabrese,0.00018410579,54.31659699567298
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,0.03,0.28976604,0.7,0.03,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.000766258620266939,0.989484149938965,model,calabrese,0.00055308437,54.24127244818001
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,0.1,0.28972354,0.7,0.1,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.0025541954008898,0.989339022247768,model,calabrese,0.0018363048,54.45719033136547
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,0.3,0.28973832,0.7,0.3,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.00766258620266938,0.989389492536612,model,calabrese,0.0055165644,54.381672767202716
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,1.0,0.28969622,0.7,1.0,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.025541954008898,0.989245730753098,model,calabrese,0.018315639,54.5981497014655
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,3.0,0.28831868,0.7,3.0,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.0766258620266939,0.984541749582954,model,calabrese,0.045049202,66.59385442610059
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,10.0,0.30124594,0.7,10.0,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.255419540088979,1.02868535893117,model,calabrese,0.060810063,164.44646669746092
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,30.0,0.38577301,0.7,30.0,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,0.766258620266938,1.3173257945246,model,calabrese,0.060810063,493.33940009238273
S56_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_c2d2,100.0,0.76105067,0.7,100.0,c2d2,fenepm,21800,0.015,0.07,39.1512724379518,0.29284556,0.00569249604037367,0.45146783,0.21963417,0.22,3,0.304816085839751,0.1418,VC4,2.5541954008898,2.5988123910774,model,calabrese,0.05502322,1817.4145388074344
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,0.01,0.72369372,0.7,0.01,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.000230627411007139,1.08554058,model,calabrese,0.00015073308,66.34243790414155
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,0.03,0.72367484,0.7,0.03,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.000691882233021417,1.08551226,model,calabrese,0.00045282718,66.25044017896629
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,0.1,0.72373073,0.7,0.1,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.00230627411007139,1.085596095,model,calabrese,0.0015034392,66.5141629937546
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,0.3,0.72371057,0.7,0.3,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.00691882233021417,1.085565855,model,calabrese,0.0045165809,66.42192548792826
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,1.0,0.72377062,0.7,1.0,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.0230627411007139,1.08565593,model,calabrese,0.014995577,66.68633024257753
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,3.0,0.7262614,0.7,3.0,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.0691882233021417,1.0893921,model,calabrese,0.040762204,73.59759055226748
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,10.0,0.77674561,0.7,10.0,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.230627411007139,1.165118415,model,calabrese,0.060810063,164.44646669746092
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,30.0,1.0324649,0.7,30.0,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,0.691882233021417,1.54869735,model,calabrese,0.05502322,545.2243616422303
S55_caber_sweep_De_NK_21800_hsK_0p015_phi_0p07_drag_constant,100.0,2.0628946,0.7,100.0,constant,fenepm,21800,0.015,0.07,43.3599803090642,0.666666666666667,0.00569249604037367,0.5,0.5,0.22,3,0.304816085839751,0.1418,VC4,2.30627411007139,3.0943419,model,calabrese,0.049787068,2008.5537071594576
